   BENCHMARK INFORMATION
CRAMC
benchmark definition:    benchmark-defs/CRAMC.xml
name:                    CRAMC
run sets:                thesis-all
date:                    Tue, 2023-04-18 11:56:15 EDT
tool:                    CRAMC
tool executable:         ~/fast/duet-IW/duet.exe
options:
resource limits:
- time:                  900 s
hardware requirements:
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    louvre
os:                      Linux-5.4.0-146-generic-x86_64-with-glibc2.29
cpu:                     Intel Xeon CPU E5-1607 v3 @ 3.10GHz
- cores:                 4
- max frequency:         3100.0 MHz
ram:                     33594.343424000006 MB
------------------------------------------------------------



thesis-all
Run set 1 of 1 with options '-mcl-concolic' and propertyfile 'None'

inputfile                                                 status                       cpu time   wall time        host
loop-zilu/benchmark09_conjunctive.yml                     true                             0.45        0.39        None
loop-zilu/benchmark10_conjunctive.yml                     true                             0.48        0.41        None
loop-zilu/benchmark11_linear.yml                          true                             0.41        0.34        None
loop-zilu/benchmark11_linear_abstracted.yml               true                             0.34        0.28        None
loop-zilu/benchmark14_linear.yml                          true                             0.39        0.32        None
loop-zilu/benchmark17_conjunctive.yml                     true                             0.43        0.36        None
loop-zilu/benchmark18_conjunctive.yml                     true                             0.44        0.38        None
loop-zilu/benchmark19_conjunctive.yml                     true                             0.48        0.41        None
loop-zilu/benchmark20_conjunctive.yml                     true                             0.47        0.41        None
loop-zilu/benchmark23_conjunctive.yml                     true                             0.42        0.36        None
loop-zilu/benchmark25_linear.yml                          true                             0.40        0.34        None
loop-zilu/benchmark25_linear_abstracted.yml               true                             0.32        0.26        None
loop-zilu/benchmark26_linear.yml                          true                             0.38        0.31        None
loop-zilu/benchmark26_linear_abstracted.yml               true                             0.32        0.25        None
loop-zilu/benchmark32_linear.yml                          false                            0.66        0.52        None
loop-zilu/benchmark33_linear.yml                          true                             0.40        0.33        None
loop-zilu/benchmark34_conjunctive.yml                     true                             0.48        0.41        None
loop-zilu/benchmark35_linear.yml                          true                             0.40        0.34        None
loop-zilu/benchmark37_conjunctive.yml                     true                             0.40        0.34        None
loop-zilu/benchmark43_conjunctive.yml                     true                             0.42        0.37        None
loop-zilu/benchmark43_conjunctive_abstracted.yml          false                            0.34        0.27        None
loop-zilu/benchmark51_polynomial.yml                      false                            0.69        0.54        None
loop-zilu/benchmark52_polynomial.yml                      true                             0.39        0.32        None
nla-digbench/bresenham-ll.yml                             true                             2.22        2.14        None
nla-digbench/cohencu-ll.yml                               true                             4.87        4.73        None
nla-digbench/cohendiv-ll.yml                              true                            27.46       30.19        None
nla-digbench/dijkstra-u.yml                               TIMEOUT                        180.68      181.06        None
nla-digbench/divbin.yml                                   true                             8.70        8.59        None
nla-digbench/divbin2.yml                                  TIMEOUT                        181.24      181.20        None
nla-digbench/egcd-ll.yml                                  true                            17.86       17.72        None
nla-digbench/egcd2-ll.yml                                 TIMEOUT                        181.42      181.29        None
nla-digbench/egcd3-ll.yml                                 TIMEOUT                        181.43      181.36        None
nla-digbench/fermat1-ll.yml                               TIMEOUT                        181.15      181.06        None
nla-digbench/fermat2-ll.yml                               true                            57.65       57.52        None
nla-digbench/geo1-ll.yml                                  true                             1.45        1.31        None
nla-digbench/geo1-u.yml                                   true                             1.03        0.97        None
nla-digbench/geo2-ll.yml                                  true                             0.69        0.63        None
nla-digbench/geo3-ll.yml                                  true                             0.79        0.73        None
nla-digbench/hard-ll.yml                                  TIMEOUT                        181.21      181.09        None
nla-digbench/hard-u.yml                                   TIMEOUT                        181.21      181.07        None
nla-digbench/hard2.yml                                    true                            11.29       11.23        None
nla-digbench/lcm1.yml                                     TIMEOUT                        181.39      181.26        None
nla-digbench/lcm2.yml                                     TIMEOUT                        181.34      181.20        None
nla-digbench/mannadiv.yml                                 true                             2.58        2.44        None
nla-digbench/prod4br-ll.yml                               TIMEOUT                        181.53      181.40        None
nla-digbench/prodbin-ll.yml                               TIMEOUT                        181.14      181.04        None
nla-digbench/ps2-ll.yml                                   true                             0.76        0.69        None
nla-digbench/ps3-ll.yml                                   true                            45.67       45.54        None
nla-digbench/ps4-ll.yml                                   true                            18.86       18.73        None
nla-digbench/ps5-ll.yml                                   true                           109.99      109.85        None
nla-digbench/ps6-ll.yml                                   TIMEOUT                        181.21      181.11        None
nla-digbench/sqrt1-ll.yml                                 true                             1.50        1.43        None
openssl-simplified/s3_srvr_1b.cil.yml                     false                            1.16        1.10        None
recursive/Ackermann01-2.yml                               false                            1.38        1.26        None
recursive/Ackermann02.yml                                 false                            1.36        1.23        None
recursive/Ackermann03.yml                                 false                            1.37        1.24        None
recursive/Ackermann04.yml                                 false                            1.38        1.24        None
recursive/Addition01-2.yml                                true                             0.98        0.84        None
recursive/Addition02.yml                                  false                            0.99        0.86        None
recursive/Addition03-1.yml                                true                             0.95        0.81        None
recursive/BallRajamani-SPIN2000-Fig1.yml                  false                            0.87        0.73        None
recursive/EvenOdd01-1.yml                                 unknown                          1.11        0.97        None
recursive/EvenOdd03.yml                                   unknown                          1.10        0.96        None
recursive/Fibonacci01-1.yml                               false                            1.01        0.88        None
recursive/Fibonacci02.yml                                 false                            0.97        0.82        None
recursive/Fibonacci03.yml                                 false                            1.02        0.88        None
recursive/Fibonacci04.yml                                 false                            1.00        0.86        None
recursive/Fibonacci05.yml                                 false                            1.00        0.86        None
recursive/McCarthy91-1.yml                                false                            0.85        0.72        None
recursive/McCarthy91-2.yml                                false                            0.85        0.71        None
recursive/MultCommutative-2.yml                           false                            1.11        0.97        None
recursive/Primes.yml                                      false                            2.62        2.48        None
recursive/gcd01-1.yml                                     false                            1.36        1.24        None
recursive/gcd02.yml                                       true                             2.33        2.19        None
recursive/recHanoi01.yml                                  false                            2.12        1.98        None
recursive/recHanoi02-2.yml                                false                            1.07        0.93        None
recursive/recHanoi03-2.yml                                false                            1.06        0.93        None
recursive-simple/afterrec-1.yml                           true                             0.71        0.57        None
recursive-simple/afterrec-2.yml                           true                             0.70        0.57        None
recursive-simple/afterrec_2calls-1.yml                    true                             0.91        0.78        None
recursive-simple/afterrec_2calls-2.yml                    true                             0.90        0.77        None
recursive-simple/fibo_10-1.yml                            false                            0.98        0.84        None
recursive-simple/fibo_10-2.yml                            false                            0.97        0.83        None
recursive-simple/fibo_15-1.yml                            false                            0.97        0.83        None
recursive-simple/fibo_15-2.yml                            false                            0.97        0.85        None
recursive-simple/fibo_20-1.yml                            false                            0.97        0.84        None
recursive-simple/fibo_20-2.yml                            false                            0.97        0.83        None
recursive-simple/fibo_25-1.yml                            false                            0.97        0.83        None
recursive-simple/fibo_25-2.yml                            false                            0.96        0.83        None
recursive-simple/fibo_2calls_10-1.yml                     false                            1.23        1.10        None
recursive-simple/fibo_2calls_10-2.yml                     false                            1.23        1.09        None
recursive-simple/fibo_2calls_15-1.yml                     false                            1.24        1.09        None
recursive-simple/fibo_2calls_15-2.yml                     false                            2.81        2.67        None
recursive-simple/fibo_2calls_2-1.yml                      false                            1.22        1.08        None
recursive-simple/fibo_2calls_2-2.yml                      false                            1.20        1.06        None
recursive-simple/fibo_2calls_20-1.yml                     false                            1.23        1.09        None
recursive-simple/fibo_2calls_20-2.yml                     false                            1.33        1.19        None
recursive-simple/fibo_2calls_25-1.yml                     false                            1.23        1.09        None
recursive-simple/fibo_2calls_25-2.yml                     false                            1.33        1.20        None
recursive-simple/fibo_2calls_4-1.yml                      false                            1.23        1.10        None
recursive-simple/fibo_2calls_4-2.yml                      false                            1.20        1.07        None
recursive-simple/fibo_2calls_5-1.yml                      false                            1.20        1.06        None
recursive-simple/fibo_2calls_5-2.yml                      false                            1.21        1.07        None
recursive-simple/fibo_2calls_6-1.yml                      false                            1.46        1.32        None
recursive-simple/fibo_2calls_6-2.yml                      false                            1.30        1.16        None
recursive-simple/fibo_2calls_8-1.yml                      false                            1.33        1.19        None
recursive-simple/fibo_2calls_8-2.yml                      false                            1.22        1.08        None
recursive-simple/fibo_5-1.yml                             false                            0.96        0.83        None
recursive-simple/fibo_5-2.yml                             false                            0.98        0.85        None
recursive-simple/fibo_7-1.yml                             false                            0.96        0.83        None
recursive-simple/fibo_7-2.yml                             false                            0.98        0.84        None
recursive-simple/id2_b2_o3.yml                            false                            0.94        0.80        None
recursive-simple/id2_b3_o2.yml                            false                            0.95        0.83        None
recursive-simple/id2_b3_o5.yml                            false                            0.95        0.81        None
recursive-simple/id2_b5_o10.yml                           false                            0.96        0.82        None
recursive-simple/id2_i5_o5-1.yml                          false                            0.85        0.71        None
recursive-simple/id2_i5_o5-2.yml                          true                             0.84        0.70        None
recursive-simple/id_b2_o3.yml                             false                            0.88        0.74        None
recursive-simple/id_b3_o2-2.yml                           false                            0.88        0.74        None
recursive-simple/id_b3_o5-2.yml                           false                            0.88        0.74        None
recursive-simple/id_b5_o10-2.yml                          false                            0.88        0.74        None
recursive-simple/id_i10_o10-1.yml                         false                            0.78        0.66        None
recursive-simple/id_i10_o10-2.yml                         true                             0.78        0.65        None
recursive-simple/id_i15_o15-1.yml                         true                             0.78        0.64        None
recursive-simple/id_i15_o15-2.yml                         false                            0.78        0.64        None
recursive-simple/id_i20_o20-1.yml                         true                             0.77        0.64        None
recursive-simple/id_i20_o20-2.yml                         false                            0.78        0.65        None
recursive-simple/id_i25_o25-1.yml                         true                             0.77        0.64        None
recursive-simple/id_i25_o25-2.yml                         false                            0.78        0.65        None
